ID;N_VICTIMAS;FECHA;AAAA;MES;DIA;HORA;LUGAR_DEL_HECHO;TIPO_DE_CALLE;Calle;pos x;pos y;Rango Horario;Tipo de Incidente;PARTICIPANTES;VICTIMA;ACUSADO;ROL_VICTIMA;SEXO_VICTIMA;EDAD_VICTIMA;FECHA_FALLECIMIENTO;Semestre;DiaDeLaSemana;COMUNA;Rango Horario Asignado
"2021-0021";1;2021-02-26 00:00:00,000;2021;"2";26;1899-12-30 05:30:00,000;"YRIGOYEN, HIPOLITO Y  24 DE NOVIEMBRE";"CALLE";"YRIGOYEN, HIPOLITO";"-58.41168345";"-34.61185625";"Trasnoche";"Homicidio";"MOTO-OBJETO FIJO";"MOTO";"OBJETO FIJO";"CONDUCTOR";"MASCULINO";"39";"2021-03-04 00:00:00";"Primer Semestre";"viernes";3;"4:00 - 6:00"
"2021-0025";1;2021-03-11 00:00:00,000;2021;"3";11;1899-12-30 03:45:00,000;"PAZ, GRAL. AV. y DELLEPIANE, LUIS, TTE. GRAL";"GRAL PAZ";"PAZ, GRAL. AV.";"-58.48695354";"-34.68795245";"Trasnoche";"Homicidio";"MOTO-OTRO";"MOTO";"OTRO";"CONDUCTOR";"MASCULINO";"37";"2021-03-11 00:00:00";"Primer Semestre";"jueves";8;"2:00 - 4:00"
"2021-0026";1;2021-03-15 00:00:00,000;2021;"3";15;1899-12-30 02:35:00,000;"AU FRONDIZI ALTURA QUINQUELA MARTIN, BENITO";"AUTOPISTA";"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI";"-58.37562539";"-34.64449357";"Trasnoche";"Homicidio";"MOTO-OBJETO FIJO";"MOTO";"OBJETO FIJO";"CONDUCTOR";"MASCULINO";"36";"2021-03-15 00:00:00";"Primer Semestre";"lunes";4;"2:00 - 4:00"
"2021-0035";1;2021-05-03 00:00:00,000;2021;"5";3;1899-12-30 09:20:00,000;"JANER, ANA MARIA Y LAFUENTE AV.";"AVENIDA";"JANER, ANA MARIA";"-58.44642231";"-34.65679806";"Mañana";"Homicidio";"MOTO-CARGAS";"MOTO";"CARGAS";"CONDUCTOR";"MASCULINO";"24";"2021-05-03 00:00:00";"Primer Semestre";"lunes";8;"8:00 - 10:00"
"2021-0036";1;2021-05-09 00:00:00,000;2021;"5";9;1899-12-30 06:00:00,000;"PAZ, GRAL. AV. Y MOSCONI GENERAL AV.";"GRAL PAZ";"PAZ, GRAL. AV.";"-58.52340614";"-34.59798754";"Trasnoche";"Homicidio";"MOTO-OBJETO FIJO";"MOTO";"OBJETO FIJO";"CONDUCTOR";"MASCULINO";"36";"2021-05-09 00:00:00";"Primer Semestre";"domingo";11;"6:00 - 8:00"
"2021-0045";1;2021-05-26 00:00:00,000;2021;"5";26;1899-12-30 17:24:00,000;"AU FRONDIZI Y SUAREZ AV.";"AUTOPISTA";"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI";"-58.37709334";"-34.64035082";"Tarde";"Homicidio";"MULTIPLE";"MOTO";"MULTIPLE";"CONDUCTOR";"MASCULINO";"22";"2021-05-26 00:00:00";"Primer Semestre";"miércoles";4;"16:00 - 18:00"
"2021-0050";1;2021-06-10 00:00:00,000;2021;"6";10;1899-12-30 13:30:00,000;"DEL LIBERTADOR AV. 5958";"AVENIDA";"DEL LIBERTADOR AV.";"-58.44751621";"-34.55719892";"Tarde";"Homicidio";"MOTO-PASAJEROS";"MOTO";"PASAJEROS";"CONDUCTOR";"MASCULINO";"56";"2021-06-10 00:00:00";"Primer Semestre";"jueves";13;"12:00 - 14:00"
"2021-0054";1;2021-06-22 00:00:00,000;2021;"6";22;1899-12-30 14:44:00,000;"TABARE Y EREZCANO";"CALLE";"TABARE";"-58.42759813";"-34.65463857";"Tarde";"Homicidio";"MOTO-CARGAS";"MOTO";"CARGAS";"CONDUCTOR";"MASCULINO";"41";"2021-06-22 00:00:00";"Primer Semestre";"martes";4;"14:00 - 16:00"
"2021-0067";1;2021-08-08 00:00:00,000;2021;"8";8;1899-12-30 09:29:00,000;"AU FRONDIZI KM 2,9 (ALTURA BRASIL)";"AUTOPISTA";"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI";"-58.37910943";"-34.62764718";"Mañana";"Homicidio";"MOTO-OBJETO FIJO";"MOTO";"OBJETO FIJO";"CONDUCTOR";"MASCULINO";"27";"2021-08-08 00:00:00";"Segundo Semestre";"domingo";1;"8:00 - 10:00"
"2021-0068";1;2021-08-15 00:00:00,000;2021;"8";15;1899-12-30 06:10:00,000;"BEIRO, FRANCISCO AV. 5071";"AVENIDA";"BEIRO, FRANCISCO AV.";"-58.52161176";"-34.61164474";"Mañana";"Homicidio";"MOTO-OBJETO FIJO";"MOTO";"OBJETO FIJO";"CONDUCTOR";"MASCULINO";"39";"2021-08-15 00:00:00";"Segundo Semestre";"domingo";11;"6:00 - 8:00"
"2021-0070";1;2021-08-28 00:00:00,000;2021;"8";28;1899-12-30 08:30:00,000;"CHILAVERT, MARTINIANO, CORONEL Y VARELA AV.";"AVENIDA";"CHILAVERT, MARTINIANO, CORONEL";"-58.43960781";"-34.65470804";"Mañana";"Homicidio";"MOTO-CARGAS";"MOTO";"CARGAS";"CONDUCTOR";"MASCULINO";"31";"2021-08-28 00:00:00";"Segundo Semestre";"sábado";8;"8:00 - 10:00"
"2021-0074";1;2021-09-20 00:00:00,000;2021;"9";20;1899-12-30 15:00:00,000;"PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV.";"GRAL PAZ";"PAZ, GRAL. AV.";"-58.50073810";"-34.54979510";"Tarde";"Homicidio";"MULTIPLE";"MOTO";"MULTIPLE";"CONDUCTOR";"MASCULINO";"55";"2021-09-20 00:00:00";"Segundo Semestre";"lunes";12;"14:00 - 16:00"
"2021-0076";1;2021-10-16 00:00:00,000;2021;"10";16;1899-12-30 06:15:00,000;"MORENO, PERITO AV. 2152";"AVENIDA";"MORENO, PERITO AV.";"-58.43980799";"-34.65094083";"Mañana";"Homicidio";"MOTO-OBJETO FIJO";"MOTO";"OBJETO FIJO";"CONDUCTOR";"MASCULINO";"31";"2021-10-16 00:00:00";"Segundo Semestre";"sábado";7;"6:00 - 8:00"
"2021-0078";1;2021-10-23 00:00:00,000;2021;"10";23;1899-12-30 06:35:00,000;"INDEPENDENCIA AV. Y LA PLATA AV.";"AVENIDA";"INDEPENDENCIA AV.";"-58.42779702";"-34.62207347";"Mañana";"Homicidio";"MOTO-PASAJEROS";"MOTO";"PASAJEROS";"CONDUCTOR";"MASCULINO";"22";"2021-10-23 00:00:00";"Segundo Semestre";"sábado";6;"6:00 - 8:00"
"2021-0081";1;2021-11-02 00:00:00,000;2021;"11";2;1899-12-30 13:35:00,000;"AU FRONDIZI SUBIDA BRANDSEN";"AUTOPISTA";"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI";"-58.37627355";"-34.63800916";"Tarde";"Homicidio";"MOTO-CARGAS";"MOTO";"CARGAS";"CONDUCTOR";"MASCULINO";"26";"2021-11-02 00:00:00";"Segundo Semestre";"martes";4;"12:00 - 14:00"
"2021-0085";1;2021-11-20 00:00:00,000;2021;"11";20;1899-12-30 18:30:00,000;"PAZ, GRAL. AV. Y EZEIZA";"GRAL PAZ";"PAZ, GRAL. AV.";"-58.51271409";"-34.57786555";"Noche";"Homicidio";"MOTO-OBJETO FIJO";"MOTO";"OBJETO FIJO";"CONDUCTOR";"MASCULINO";"49";"2021-11-20 00:00:00";"Segundo Semestre";"sábado";12;"18:00 - 20:00"
"2021-0095";1;2021-12-30 00:00:00,000;2021;"12";30;1899-12-30 00:43:00,000;"AV. GAONA Y TERRADA";"AVENIDA";"GAONA AV.";"-58.47293407";"-34.61984745";"Trasnoche";"Homicidio";"MOTO-CARGAS";"MOTO";"CARGAS";"CONDUCTOR";"MASCULINO";"27";"2022-01-02 00:00:00";"Segundo Semestre";"jueves";11;"0:00 - 2:00"
"2016-0098";1;2016-07-27 00:00:00,000;2016;"7";27;1899-12-30 16:08:00,000;"AV SAN JUAN Y ALBERTI";"AVENIDA";"SAN JUAN AV.";"-58.40042405";"-34.62356174";"Tarde";"Homicidio";"MOTO-CARGAS";"MOTO";"CARGAS";"CONDUCTOR";"FEMENINO";"43";"SD";"Segundo Semestre";"miércoles";3;"16:00 - 18:00"
"2016-0123";1;2016-09-14 00:00:00,000;2016;"9";14;1899-12-30 09:00:00,000;"AV ASAMBLEA Y AV CNEL ESTEBAN BONORINO";"AVENIDA";"ASAMBLEA AV.";"-58.45130953";"-34.64053676";"Mañana";"Homicidio";"MOTO-AUTO";"MOTO";"AUTO";"CONDUCTOR";"FEMENINO";"58";"SD";"Segundo Semestre";"miércoles";7;"8:00 - 10:00"
"2016-0171";1;2016-12-25 00:00:00,000;2016;"12";25;1899-12-30 19:00:00,000;"AU BUENOS AIRES - LA PLATA Y AU 25 DE MAYO";"AUTOPISTA";"HUERGO, ING. AV.";"-58.36607137";"-34.62150748";"Noche";"Homicidio";"MOTO-MOTO";"MOTO";"MOTO";"CONDUCTOR";"SD";"SD";"SD";"Segundo Semestre";"domingo";1;"18:00 - 20:00"
"2017-0038";1;2017-04-01 00:00:00,000;2017;"4";1;1899-12-30 19:00:00,000;"AV. CASTAÑARES Y LAUTARO";"AVENIDA";"CASTA?ARES AV.";"-58.44516857";"-34.64363363";"Noche";"Homicidio";"MOTO-AUTO";"MOTO";"AUTO";"CONDUCTOR";"FEMENINO";"40";"2017-04-01 00:00:00";"Primer Semestre";"sábado";7;"18:00 - 20:00"
"2017-0077";1;2017-06-17 00:00:00,000;2017;"6";17;1899-12-30 23:45:00,000;"FRAY JUSTO SANTAMARIA DE ORO 1930";"CALLE";"FRAY JUSTO SANTAMARIA DE ORO";"-58.42934104";"-34.58451712";"Noche";"Homicidio";"MOTO-CARGAS";"MOTO";"CARGAS";"CONDUCTOR";"FEMENINO";"60";"2017-06-18 00:00:00";"Primer Semestre";"sábado";14;"22:00 - 0:00"
"2018-0008";1;2018-01-12 00:00:00,000;2018;"1";12;1899-12-30 17:50:00,000;"Huergo, Ing. Av. e Independencia Av.";"AVENIDA";"HUERGO, ING. AV.";"-58.36659655";"-34.61687778";"Tarde";"Homicidio";"MOTO-CARGAS";"MOTO";"CARGAS";"CONDUCTOR";"FEMENINO";"32";"2018-01-12 00:00:00";"Primer Semestre";"viernes";1;"16:00 - 18:00"
"2018-0033";1;2018-04-07 00:00:00,000;2018;"4";7;1899-12-30 07:30:00,000;"Camarones y Lope De Vega Av.";"AVENIDA";"CAMARONES";"-58.50535541";"-34.62902048";"Mañana";"Homicidio";"MOTO-CARGAS";"MOTO";"CARGAS";"CONDUCTOR";"FEMENINO";"42";"2018-04-10 00:00:00";"Primer Semestre";"sábado";10;"6:00 - 8:00"
"2018-0082";1;2018-08-01 00:00:00,000;2018;"8";1;1899-12-30 15:53:00,000;"Larrazabal y Garzon, Eugenio, Gral. Av.";"AVENIDA";"LARRAZABAL";"-58.49441273";"-34.65869968";"Tarde";"Homicidio";"MOTO-CARGAS";"MOTO";"CARGAS";"CONDUCTOR";"FEMENINO";"17";"2018-08-01 00:00:00";"Segundo Semestre";"miércoles";9;"14:00 - 16:00"
"2018-0112";1;2018-10-24 00:00:00,000;2018;"10";24;1899-12-30 09:18:00,000;"Muñecas y Serrano";"CALLE";"MU?ECAS";"-58.44671397";"-34.59970903";"Mañana";"Homicidio";"MOTO-CARGAS";"MOTO";"CARGAS";"CONDUCTOR";"FEMENINO";"28";"2018-10-24 00:00:00";"Segundo Semestre";"miércoles";15;"8:00 - 10:00"
"2019-0076";1;2019-09-05 00:00:00,000;2019;"9";5;1899-12-30 18:00:00,000;"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI ALTURA DON PEDRO DE MENDOZA AV.";"AUTOPISTA";"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI";"-58.37157668";"-34.65429986";"Tarde";"Homicidio";"MOTO-CARGAS";"MOTO";"CARGAS";"CONDUCTOR";"FEMENINO";"29";"2019-09-05 00:00:00";"Segundo Semestre";"jueves";4;"18:00 - 20:00"
"2020-0056";1;2020-11-21 00:00:00,000;2020;"11";21;1899-12-30 13:00:00,000;"PAZ, GRAL. AV. Y DOCTOR RAMON CARRILLO";"GRAL PAZ";"PAZ, GRAL. AV.";"-58.47064556";"-34.69843756";"Tarde";"Homicidio";"MOTO-CARGAS";"MOTO";"CARGAS";"CONDUCTOR";"FEMENINO";"34";"2020-11-21 00:00:00";"Segundo Semestre";"sábado";8;"12:00 - 14:00"
"2021-0002";1;2021-01-07 00:00:00,000;2021;"1";7;1899-12-30 10:20:00,000;"CASTRO, EMILIO AV. Y MURGUIONDO";"AVENIDA";"CASTRO, EMILIO AV.";"-58.51061062";"-34.64972472";"Mañana";"Homicidio";"MOTO-CARGAS";"MOTO";"CARGAS";"CONDUCTOR";"FEMENINO";"47";"2021-01-07 00:00:00";"Primer Semestre";"jueves";9;"10:00 - 12:00"
"2021-0027";1;2021-03-16 00:00:00,000;2021;"3";16;1899-12-30 15:30:00,000;"PAZ, GRAL. AV. y DONADO";"GRAL PAZ";"PAZ, GRAL. AV.";"-58.49491054";"-34.54795581";"Tarde";"Homicidio";"MOTO-CARGAS";"MOTO";"CARGAS";"CONDUCTOR";"FEMENINO";"19";"2021-03-16 00:00:00";"Primer Semestre";"martes";12;"14:00 - 16:00"
"2021-0038";1;2021-05-14 00:00:00,000;2021;"5";14;1899-12-30 11:40:00,000;"JUSTO, JUAN B. AV. Y SANTA FE AV.";"AVENIDA";"JUSTO, JUAN B. AV.";"-58.42653328";"-34.57816791";"Mañana";"Homicidio";"MOTO-CARGAS";"MOTO";"CARGAS";"CONDUCTOR";"FEMENINO";"44";"2021-05-14 00:00:00";"Primer Semestre";"viernes";14;"10:00 - 12:00"
"2021-0077";1;2021-10-18 00:00:00,000;2021;"10";18;1899-12-30 07:20:00,000;"DIRECTORIO AV. 1169";"AVENIDA";"DIRECTORIO AV.";"-58.44402387";"-34.62933109";"Mañana";"Homicidio";"MOTO-CARGAS";"MOTO";"CARGAS";"CONDUCTOR";"FEMENINO";"31";"2021-10-18 00:00:00";"Segundo Semestre";"lunes";6;"6:00 - 8:00"
"2016-0009";1;2016-01-24 00:00:00,000;2016;"1";24;1899-12-30 19:10:00,000;"NOGOYA Y JOAQUIN V. GONZALES";"CALLE";"NOGOYA";"-58.50095869";"-34.60825440";"Noche";"Homicidio";"MOTO-AUTO";"MOTO";"AUTO";"PASAJERO_ACOMPAÑANTE";"MASCULINO";"29";"2016-01-26 00:00:00";"Primer Semestre";"domingo";11;"18:00 - 20:00"
"2016-0016";1;2016-02-14 00:00:00,000;2016;"2";14;1899-12-30 22:00:00,000;"AV REGIMIENTO DE PATRICIOS Y QUINQUELA MARTIN BENITO";"AVENIDA";"REGIMIENTO DE PATRICIOS AV.";"-58.36882665";"-34.64291993";"Noche";"Homicidio";"MOTO-AUTO";"MOTO";"AUTO";"PASAJERO_ACOMPAÑANTE";"FEMENINO";"19";"2016-02-14 00:00:00";"Primer Semestre";"domingo";4;"22:00 - 0:00"
"2016-0022";1;2016-02-21 00:00:00,000;2016;"2";21;1899-12-30 06:00:00,000;"AV 9 DE JULIO Y ADOLFO ALSINA";"AVENIDA";"9 DE JULIO AV.";"-58.38144696";"-34.61079875";"Trasnoche";"Homicidio";"MOTO-AUTO";"MOTO";"AUTO";"PASAJERO_ACOMPAÑANTE";"MASCULINO";"41";"SD";"Primer Semestre";"domingo";1;"6:00 - 8:00"
"2016-0036";1;2016-03-14 00:00:00,000;2016;"3";14;1899-12-30 00:15:00,000;"HERRERA Y ARISTOBULO DEL VALLE";"CALLE";"HERRERA";"-58.37813396";"-34.63668504";"Trasnoche";"Homicidio";"MOTO-PASAJEROS";"MOTO";"PASAJEROS";"PASAJERO_ACOMPAÑANTE";"MASCULINO";"36";"2016-03-14 00:00:00";"Primer Semestre";"lunes";4;"0:00 - 2:00"
"2016-0067";1;2016-05-21 00:00:00,000;2016;"5";21;1899-12-30 17:00:00,000;"AV LISANDRO DE LA TORRE Y SARAZA";"AVENIDA";"DE LA TORRE, LISANDRO";"-58.48455411";"-34.67512760";"Tarde";"Homicidio";"MOTO-PASAJEROS";"MOTO";"PASAJEROS";"PASAJERO_ACOMPAÑANTE";"FEMENINO";"30";"SD";"Primer Semestre";"sábado";8;"16:00 - 18:00"
"2016-0085";1;2016-06-29 00:00:00,000;2016;"6";29;1899-12-30 22:00:00,000;"AVDA ITE FRANCISCO RABANAL & AVDA EREZCANO";"AVENIDA";"RABANAL, FRANCISCO, INTENDENTE AV.";"-58.42378834";"-34.65734100";"Noche";"Homicidio";"MOTO-MOVIL";"MOTO";"OTRO";"SD";"MASCULINO";"SD";"SD";"Primer Semestre";"miércoles";4;"22:00 - 0:00"
"2016-0139";1;2016-10-28 00:00:00,000;2016;"10";28;1899-12-30 23:00:00,000;"AV PRESIDENTE FIGUEROA ALCORTA Y AV DORREGO";"AVENIDA";"FIGUEROA ALCORTA, PRES. AV.";"-58.42008769";"-34.56539579";"Noche";"Homicidio";"MOTO-MOTO";"MOTO";"MOTO";"PASAJERO_ACOMPAÑANTE";"FEMENINO";"35";"SD";"Segundo Semestre";"viernes";14;"22:00 - 0:00"
"2016-0170";1;2016-12-19 00:00:00,000;2016;"12";19;1899-12-30 17:10:00,000;"AV GRAL PAZ 4500";"GRAL PAZ";"PAZ, GRAL. AV.";"-58.50598256";"-34.56379980";"Tarde";"Homicidio";"MOTO-AUTO";"MOTO";"AUTO";"PASAJERO_ACOMPAÑANTE";"MASCULINO";"21";"2016-12-19 00:00:00";"Segundo Semestre";"lunes";12;"16:00 - 18:00"
"2017-0011";1;2017-01-22 00:00:00,000;2017;"1";22;1899-12-30 02:30:00,000;"AV. GRAL. PAZ Y AV. R. BALBIN";"GRAL PAZ";"PAZ, GRAL. AV.";"-58.50073810";"-34.54979510";"Trasnoche";"Homicidio";"MOTO-OBJETO FIJO";"MOTO";"OBJETO FIJO";"PASAJERO_ACOMPAÑANTE";"FEMENINO";"29";"2017-01-22 00:00:00";"Primer Semestre";"domingo";12;"2:00 - 4:00"
"2017-0014";1;2017-01-28 00:00:00,000;2017;"1";28;1899-12-30 08:27:34,000;"AV. DONADO Y ARIAS";"AVENIDA";"DONADO";"-58.49185972";"-34.55046754";"Mañana";"Homicidio";"MULTIPLE";"MOTO";"MULTIPLE";"PASAJERO_ACOMPAÑANTE";"FEMENINO";"22";"2017-01-28 00:00:00";"Primer Semestre";"sábado";12;"8:00 - 10:00"
"2017-0054";1;2017-05-07 00:00:00,000;2017;"5";7;1899-12-30 21:00:00,000;"AV. DE LOS CONSTITUYENTES Y PEDRO MORAN";"AVENIDA";"DE LOS CONSTITUYENTES AV.";"-58.48680218";"-34.58689719";"Noche";"Homicidio";"MOTO-AUTO";"MOTO";"AUTO";"PASAJERO_ACOMPAÑANTE";"FEMENINO";"20";"2017-05-07 00:00:00";"Primer Semestre";"domingo";15;"20:00 - 22:00"
"2017-0060";1;2017-05-13 00:00:00,000;2017;"5";13;1899-12-30 07:20:00,000;"AV. ESCALADA Y AV. FERNANDEZ DE LA CRUZ";"AVENIDA";"ESCALADA AV.";"-58.45966521";"-34.67323292";"Mañana";"Homicidio";"MOTO-OBJETO FIJO";"MOTO";"OBJETO FIJO";"PASAJERO_ACOMPAÑANTE";"MASCULINO";"30";"2017-05-13 00:00:00";"Primer Semestre";"sábado";8;"6:00 - 8:00"
"2017-0100";1;2017-08-21 00:00:00,000;2017;"8";21;1899-12-30 07:45:00,000;"VENEZUELA 2135";"CALLE";"REPUBLICA BOLIVARIANA DE VENEZUELA";"-58.39674470";"-34.61512051";"Mañana";"Homicidio";"MOTO-OBJETO FIJO";"MOTO";"OBJETO FIJO";"PASAJERO_ACOMPAÑANTE";"FEMENINO";"16";"2017-08-21 00:00:00";"Segundo Semestre";"lunes";3;"6:00 - 8:00"
"2017-0118";1;2017-09-22 00:00:00,000;2017;"9";22;1899-12-30 07:02:09,000;"VIEYTES Y CRUZ";"AVENIDA";"VIEYTES";"-58.37585415";"-34.65232158";"Mañana";"Homicidio";"MOTO-AUTO";"MOTO";"AUTO";"PASAJERO_ACOMPAÑANTE";"FEMENINO";"26";"2017-09-29 00:00:00";"Segundo Semestre";"viernes";4;"6:00 - 8:00"
"2017-0127";1;2017-10-16 00:00:00,000;2017;"10";16;1899-12-30 07:45:00,000;"GALLO Y AV. CORDOBA";"AVENIDA";"GALLO";"-58.41192137";"-34.59800248";"Mañana";"Homicidio";"MOTO-MOTO";"MOTO";"MOTO";"PASAJERO_ACOMPAÑANTE";"MASCULINO";"24";"2017-10-16 00:00:00";"Segundo Semestre";"lunes";2;"6:00 - 8:00"
"2017-0138";1;2017-11-19 00:00:00,000;2017;"11";19;1899-12-30 10:30:00,000;"AV. LAFUENTE Y AV. EVA PERON";"AVENIDA";"LAFUENTE AV.";"-58.46258582";"-34.64385704";"Mañana";"Homicidio";"MOTO-OBJETO FIJO";"MOTO";"OBJETO FIJO";"PASAJERO_ACOMPAÑANTE";"MASCULINO";"25";"2017-11-19 00:00:00";"Segundo Semestre";"domingo";7;"10:00 - 12:00"
"2018-0042";1;2018-04-27 00:00:00,000;2018;"4";27;1899-12-30 18:43:00,000;"BRANDSEN y PERDRIEL";"CALLE";"BRANDSEN";"-58.38666024";"-34.63953396";"Noche";"Homicidio";"MOTO-CARGAS";"MOTO";"CARGAS";"PASAJERO_ACOMPAÑANTE";"MASCULINO";"23";"2018-04-27 00:00:00";"Primer Semestre";"viernes";4;"18:00 - 20:00"
"2018-0100";1;2018-09-20 00:00:00,000;2018;"9";20;1899-12-30 10:30:00,000;"Elvira Rawson de Dellepiane 150";"AVENIDA";"RAWSON DE DELLEPIANE, ELVIRA AV.";"-58.36217754";"-34.62367156";"Mañana";"Homicidio";"MOTO-AUTO";"MOTO";"AUTO";"SD";"FEMENINO";"33";"2018-09-20 00:00:00";"Segundo Semestre";"jueves";1;"10:00 - 12:00"
"2018-0137";1;2018-12-18 00:00:00,000;2018;"12";18;1899-12-30 20:15:00,000;"Adolfo Alsina y Santiago del Estero";"CALLE";"ALSINA, ADOLFO";"-58.38481975";"-34.61100424";"Noche";"Homicidio";"MOTO-PASAJEROS";"MOTO";"PASAJEROS";"PASAJERO_ACOMPAÑANTE";"MASCULINO";"29";"2018-12-19 00:00:00";"Segundo Semestre";"martes";1;"20:00 - 22:00"
"2018-0139";1;2018-12-22 00:00:00,000;2018;"12";22;1899-12-30 06:30:00,000;"Santander 1974";"CALLE";"SANTANDER";"-58.44682986";"-34.63888084";"Mañana";"Homicidio";"MOTO-MOTO";"MOTO";"MOTO";"PASAJERO_ACOMPAÑANTE";"MASCULINO";"28";"2018-12-24 00:00:00";"Segundo Semestre";"sábado";7;"6:00 - 8:00"
"2019-0046";1;2019-06-04 00:00:00,000;2019;"6";4;1899-12-30 09:00:00,000;"GRAL PAZ Y CABILDO";"GRAL PAZ";"PAZ, GRAL. AV.";"-58.47617802";"-34.53825652";"Mañana";"Homicidio";"MOTO-AUTO";"MOTO";"AUTO";"PASAJERO_ACOMPAÑANTE";"FEMENINO";"26";"2019-06-04 00:00:00";"Primer Semestre";"martes";13;"8:00 - 10:00"
"2019-0063";1;2019-08-04 00:00:00,000;2019;"8";4;1899-12-30 01:30:00,000;"FOREST AV. Y MAURE";"AVENIDA";"FOREST AV.";"-58.45220688";"-34.58711712";"Trasnoche";"Homicidio";"MOTO-PASAJEROS";"MOTO";"PASAJEROS";"PASAJERO_ACOMPAÑANTE";"MASCULINO";"SD";"2019-08-04 00:00:00";"Segundo Semestre";"domingo";15;"0:00 - 2:00"
"2019-0094";1;2019-11-18 00:00:00,000;2019;"11";18;1899-12-30 14:00:00,000;"CAMARGO Y SERRANO";"CALLE";"CAMARGO";"-58.44368628";"-34.59724326";"Tarde";"Homicidio";"MOTO-OTRO";"MOTO";"OTRO";"PASAJERO_ACOMPAÑANTE";"FEMENINO";"SD";"2019-11-18 00:00:00";"Segundo Semestre";"lunes";15;"14:00 - 16:00"
"2019-0097";1;2019-11-25 00:00:00,000;2019;"11";25;1899-12-30 08:50:00,000;"AUTOPISTA PERITO MORENO KM 5,6";"AUTOPISTA";"AUTOPISTA PERITO MORENO";"-58.47721439";"-34.64815069";"Mañana";"Homicidio";"MULTIPLE";"MOTO";"MULTIPLE";"PASAJERO_ACOMPAÑANTE";"FEMENINO";"23";"2019-11-25 00:00:00";"Segundo Semestre";"lunes";9;"8:00 - 10:00"
"2019-0104";1;2019-12-21 00:00:00,000;2019;"12";21;1899-12-30 04:25:00,000;"RIVADAVIA AV. Y PERGAMINO";"AVENIDA";"RIVADAVIA AV.";"-58.47460416";"-34.63206174";"Trasnoche";"Homicidio";"MOTO-AUTO";"MOTO";"AUTO";"PASAJERO_ACOMPAÑANTE";"FEMENINO";"23";"2019-12-22 00:00:00";"Segundo Semestre";"sábado";10;"4:00 - 6:00"
"2020-0069";1;2020-12-15 00:00:00,000;2020;"12";15;1899-12-30 05:20:00,000;"INDEPENDENCIA AV. Y SAENZ PEÑA, LUIS, PRES.";"AVENIDA";"INDEPENDENCIA AV.";"-58.38746381";"-34.61790839";"Trasnoche";"Homicidio";"MOTO-PASAJEROS";"MOTO";"PASAJEROS";"PASAJERO_ACOMPAÑANTE";"MASCULINO";"25";"2020-12-15 00:00:00";"Segundo Semestre";"martes";1;"4:00 - 6:00"
"2021-0006";1;2021-01-12 00:00:00,000;2021;"1";12;1899-12-30 21:00:00,000;"AU ILLIA y SARMIENTO AV.";"AUTOPISTA";"AUTOPISTA ARTURO ILLIA";"-58.40786274";"-34.56726817";"Noche";"Homicidio";"MOTO-CARGAS";"MOTO";"CARGAS";"PASAJERO_ACOMPAÑANTE";"FEMENINO";"23";"2021-01-12 00:00:00";"Primer Semestre";"martes";14;"20:00 - 22:00"
"2021-0034";1;2021-04-19 00:00:00,000;2021;"4";19;1899-12-30 14:40:00,000;"ALCORTA, AMANCIO AV. y ZAVALETA";"AVENIDA";"ALCORTA, AMANCIO AV.";"-58.40184094";"-34.64546845";"Tarde";"Homicidio";"MOTO-CARGAS";"MOTO";"CARGAS";"PASAJERO_ACOMPAÑANTE";"FEMENINO";"26";"2021-04-19 00:00:00";"Primer Semestre";"lunes";4;"14:00 - 16:00"
"2021-0044";1;2021-05-25 00:00:00,000;2021;"5";25;1899-12-30 02:00:00,000;"PERON, EVA AV. Y ACOSTA, MARIANO";"AVENIDA";"PERON, EVA AV.";"-58.46712311";"-34.64600222";"Trasnoche";"Homicidio";"MOTO-OBJETO FIJO";"MOTO";"OBJETO FIJO";"PASAJERO_ACOMPAÑANTE";"MASCULINO";"21";"2021-05-25 00:00:00";"Primer Semestre";"martes";9;"2:00 - 4:00"
"2021-0052";1;2021-06-20 00:00:00,000;2021;"6";20;1899-12-30 05:40:00,000;"PAZ, GRAL. AV. 14723";"GRAL PAZ";"PAZ, GRAL. AV.";"-58.49530249";"-34.68010798";"Trasnoche";"Homicidio";"MOTO-OBJETO FIJO";"MOTO";"OBJETO FIJO";"PASAJERO_ACOMPAÑANTE";"FEMENINO";"19";"2021-06-20 00:00:00";"Primer Semestre";"domingo";8;"4:00 - 6:00"
"2021-0055";1;2021-06-29 00:00:00,000;2021;"6";29;1899-12-30 12:20:00,000;"CORRIENTES AV. Y PUEYRREDOR AV.";"AVENIDA";"CORRIENTES AV.";"-58.40547222";"-34.60456293";"Tarde";"Homicidio";"MOTO-CARGAS";"MOTO";"CARGAS";"PASAJERO_ACOMPAÑANTE";"MASCULINO";"47";"2021-06-29 00:00:00";"Primer Semestre";"martes";3;"12:00 - 14:00"
